0.26342,0.97816,0.41031,0.67622,0.20575,0.81826,0.13772,0.45433,0.93644,0.05752,0.71879,0.37603,0.23950,0.70405,0.80336,0.49428,0.57766,0.40912,0.45000,0.65519,0.41501,0.52286,0.74532,0.13320,0.32583,0.54182,0.59896,0.31859,0.54233,0.65469,0.31771,0.97135,0.43970,0.89502,0.70664,0.73804,0.29096,0.42705,0.38778,0.63400,0.04879,0.28193,0.71168,0.74699,0.79023,0.01617,0.98295,0.16838,0.04601,0.68628,0.13036,0.35518,0.58897,0.32910,0.10232,0.15616,0.71808,0.07973,0.33770,0.32897,0.15900,0.24157,0.96572,0.41369,0.06529,0.75351,0.44570,0.97996,0.49622,0.89936,0.95521,0.95898,0.14696,0.37783,0.07144,0.51371,0.18597,0.59370,0.17446,0.32609,0.33724,0.48262,0.79898,0.92062,0.13079,0.99983,0.69105,0.94458,0.61036,0.77694,0.70445,0.77724,0.98076,0.00036,0.78638,0.39636,0.42155,0.76006,0.56877,0.91037,0.33321,0.70509,0.22162,0.72182,0.86117,0.18397,0.00038,0.29898,0.37100,0.81496,0.19910,0.97535,0.26832,0.60929,0.04723,0.85462,0.08949,0.53362,0.33442,0.50215,0.91251,0.75399,0.34346,0.56066,0.80427,0.00530,0.48649,0.30314
0.31308,0.84626,0.52623,0.18364,0.90453,0.74232,0.16607,0.43622,0.49034,0.94046,0.49732,0.70849,0.79314,0.27023,0.54631,0.69711,0.50170,0.82121,0.49347,0.60594,0.81992,0.86284,0.39316,0.73743,0.22768,0.54550,0.71762,0.65164,0.86781,0.09662,0.38406,0.43637,0.93189,0.27011,0.57021,0.58100,0.55193,0.92793,0.76310,0.36580,0.84226,0.23119,0.92394,0.81486,0.93914,0.38803,0.49562,0.20646,0.61978,0.20784,0.23606,0.48411,0.14366,0.01387,0.82807,0.31765,0.31094,0.32831,0.28338,0.46251,0.41609,0.51862,0.16516,0.20448,0.37999,0.13256,0.86097,0.99993,0.56741,0.37983,0.61061,0.43747,0.59317,0.08870,0.95916,0.78762,0.88837,0.43589,0.08381,0.41817,0.12344,0.57254,0.34501,0.82969,0.78449,0.41068,0.45511,0.30492,0.92679,0.15824,0.73276,0.72726,0.98329,0.35631,0.34185,0.57956,0.79434,0.18821,0.50774,0.12292,0.97866,0.57114,0.11373,0.59864,0.83225,0.56914,0.35204,0.62428,0.06028,0.61632,0.79872,0.18245,0.90343,0.14801,0.70045,0.62794,0.21621,0.79859,0.04989,0.81742,0.03086,0.52539,0.39785,0.90966,0.05460,0.53890,0.01575,0.40662
0.90021,0.72068,0.77285,0.15957,0.55405,0.45612,0.08018,0.92089,0.71541,0.66277,0.47818,0.34355,0.62358,0.59116,0.77653,0.88175,0.85509,0.06320,0.42020,0.31134,0.16578,0.08915,0.64969,0.37919,0.60970,0.41370,0.14160,0.76182,0.57946,0.76778,0.04867,0.38085,0.33746,0.62968,0.45406,0.88216,0.51439,0.05978,0.52761,0.25307,0.71770,0.84468,0.48548,0.14807,0.76955,0.08034,0.33659,0.29152,0.63034,0.01242,0.62609,0.71161,0.95667,0.50735,0.29615,0.13783,0.01553,0.70983,0.49745,0.33058,0.76641,0.26120,0.91417,0.10347,0.54993,0.36855,0.96548,0.36534,0.89291,0.94328,0.32165,0.59097,0.68364,0.34103,0.07152,0.32719,0.98053,0.51568,0.42181,0.14116,0.51341,0.46356,0.51594,0.14646,0.14158,0.43726,0.65299,0.06607,0.34358,0.78822,0.89619,0.77195,0.77569,0.08160,0.78575,0.12285,0.72358,0.75501,0.69700,0.91161,0.82559,0.52157,0.28852,0.48576,0.09333,0.87061,0.90117,0.47509,0.80720,0.81034,0.01749,0.47798,0.49848,0.38139,0.21209,0.86529,0.12756,0.72449,0.35079,0.85631,0.61787,0.64007,0.73704,0.68674,0.34367,0.39994,0.89186,0.94372
0.13382,0.64048,0.60518,0.13062,0.35867,0.23871,0.34951,0.41295,0.19920,0.72228,0.74649,0.08551,0.96324,0.08609,0.32109,0.78160,0.12097,0.35229,0.65455,0.52042,0.80975,0.27250,0.96187,0.15750,0.06929,0.78563,0.89631,0.66485,0.83823,0.74112,0.88040,0.57767,0.40674,0.36889,0.32911,0.78044,0.25122,0.97803,0.85984,0.52927,0.29164,0.58087,0.41396,0.45198,0.86219,0.91705,0.43018,0.66955,0.64475,0.82574,0.80734,0.78857,0.68509,0.55235,0.82885,0.39325,0.78887,0.52626,0.96638,0.29235,0.66971,0.93599,0.55891,0.30378,0.63859,0.03431,0.74031,0.70141,0.45529,0.92786,0.06133,0.86162,0.05013,0.70049,0.42790,0.28124,0.81941,0.71370,0.60917,0.97357,0.53215,0.57998,0.93825,0.03066,0.71984,0.20341,0.54950,0.25286,0.28558,0.27882,0.99787,0.19269,0.15658,0.03986,0.38895,0.50818,0.52584,0.24774,0.98209,0.13956,0.41096,0.28201,0.77004,0.30640,0.92030,0.76099,0.91428,0.54761,0.95357,0.53323,0.32721,0.52955,0.57422,0.92634,0.50950,0.59621,0.37537,0.68965,0.43272,0.45751,0.81895,0.63573,0.49982,0.03305,0.97869,0.43499,0.04550,0.82056
0.85838,0.76453,0.47217,0.01393,0.08251,0.99225,0.37141,0.90980,0.64498,0.72509,0.58582,0.94926,0.26703,0.39962,0.98225,0.89955,0.96871,0.28900,0.22056,0.99651,0.93527,0.19471,0.21675,0.98091,0.83785,0.89913,0.88369,0.03194,0.85354,0.56920,0.62052,0.93247,0.31864,0.79405,0.47852,0.28000,0.51754,0.91785,0.94819,0.25129,0.93981,0.57801,0.80152,0.42504,0.12014,0.75395,0.32239,0.43984,0.13186,0.24103,0.39188,0.39177,0.51939,0.88979,0.01512,0.40016,0.31085,0.07881,0.61543,0.57018,0.57009,0.21054,0.67742,0.43163,0.39049,0.83464,0.06958,0.76645,0.15972,0.17295,0.67955,0.04679,0.37515,0.26883,0.34246,0.22496,0.31456,0.71180,0.10328,0.27012,0.87855,0.75342,0.53773,0.13299,0.86035,0.67643,0.72418,0.50574,0.24784,0.40019,0.89044,0.18070,0.71460,0.53858,0.04350,0.59363,0.57933,0.29880,0.27845,0.59148,0.77059,0.35605,0.08911,0.39111,0.07934,0.56000,0.93194,0.58618,0.99941,0.34459,0.47119,0.36352,0.62584,0.99799,0.32413,0.87787,0.97970,0.95410,0.99783,0.89125,0.66188,0.30256,0.46186,0.07882,0.07468,0.89453,0.04314,0.94229
0.31165,0.59314,0.69760,0.63548,0.67582,0.12541,0.00435,0.31253,0.72307,0.01337,0.10375,0.88905,0.56558,0.62195,0.33840,0.32951,0.88579,0.83126,0.81178,0.83845,0.74480,0.04031,0.88368,0.47874,0.17103,0.57747,0.54999,0.09939,0.72373,0.92974,0.23643,0.77990,0.65774,0.17483,0.86889,0.58247,0.96288,0.28026,0.77469,0.40774,0.56682,0.84056,0.72633,0.06522,0.41728,0.82139,0.15489,0.32391,0.08091,0.60269,0.66616,0.04218,0.05354,0.28900,0.19394,0.31505,0.63689,0.94621,0.02274,0.17211,0.45285,0.91270,0.85408,0.96442,0.06816,0.57418,0.13158,0.22638,0.55169,0.63925,0.52506,0.68864,0.36994,0.77419,0.09616,0.15220,0.50135,0.37978,0.22224,0.87949,0.59639,0.07086,0.87392,0.50829,0.69444,0.58482,0.66341,0.31439,0.83485,0.22042,0.72524,0.71252,0.88275,0.72852,0.49027,0.11348,0.99360,0.43373,0.05714,0.31984,0.77095,0.63398,0.22281,0.57291,0.55722,0.98874,0.15783,0.70887,0.87557,0.56314,0.70465,0.60423,0.57864,0.25931,0.68938,0.50156,0.46761,0.70388,0.27239,0.37650,0.74891,0.86648,0.63951,0.45106,0.75506,0.91360,0.43254,0.20886
0.65416,0.99765,0.90765,0.40470,0.45588,0.37554,0.06720,0.31412,0.74120,0.61962,0.51293,0.53623,0.58836,0.11193,0.84135,0.73512,0.21290,0.88871,0.68312,0.18636,0.17147,0.15521,0.35582,0.81914,0.81012,0.91880,0.33869,0.28715,0.72228,0.50458,0.93961,0.64822,0.60765,0.04429,0.72826,0.25880,0.18052,0.71144,0.12877,0.06394,0.83970,0.18204,0.71470,0.14383,0.10656,0.84397,0.17873,0.98656,0.56761,0.76096,0.83920,0.56447,0.57174,0.29692,0.13228,0.71833,0.26070,0.24651,0.86740,0.16023,0.38879,0.19277,0.86653,0.70631,0.90031,0.28765,0.82810,0.34188,0.56477,0.03111,0.39364,0.09822,0.10293,0.91653,0.47499,0.19820,0.28079,0.90302,0.19099,0.98139,0.01457,0.10189,0.27614,0.50257,0.83957,0.96617,0.37362,0.70260,0.32769,0.97747,0.56852,0.85134,0.32535,0.77326,0.12642,0.88692,0.09743,0.84660,0.68149,0.98760,0.68828,0.44235,0.44261,0.15172,0.43263,0.97787,0.74333,0.93602,0.04324,0.23147,0.75122,0.60851,0.69417,0.04143,0.48909,0.96801,0.63131,0.69888,0.38127,0.67566,0.49515,0.08993,0.58636,0.90231,0.33445,0.25048,0.30583,0.37975
0.08527,0.03980,0.98999,0.06031,0.68824,0.38002,0.26329,0.74521,0.14623,0.11257,0.58620,0.50667,0.12304,0.66287,0.82873,0.56035,0.00583,0.46776,0.54645,0.89160,0.49757,0.02387,0.27525,0.91949,0.54233,0.08981,0.31638,0.54634,0.39304,0.96168,0.80392,0.49329,0.39293,0.06095,0.68460,0.21900,0.52761,0.38401,0.68125,0.79931,0.00535,0.35059,0.10821,0.57718,0.85939,0.80178,0.63358,0.07900,0.22511,0.90769,0.08470,0.35488,0.34321,0.33602,0.89098,0.31780,0.09980,0.20124,0.74719,0.66580,0.60375,0.88495,0.97807,0.18837,0.70131,0.79465,0.03906,0.16131,0.56348,0.83322,0.37402,0.37978,0.59547,0.08996,0.24506,0.38129,0.77208,0.38615,0.70538,0.52879,0.41682,0.56478,0.83455,0.89367,0.69788,0.66225,0.67103,0.08395,0.19331,0.12899,0.92691,0.70226,0.35882,0.25231,0.11846,0.96511,0.53901,0.92695,0.26152,0.01228,0.62844,0.31186,0.37974,0.22028,0.64828,0.26773,0.89200,0.01326,0.25085,0.30381,0.15153,0.12697,0.47340,0.51774,0.62077,0.90952,0.17043,0.64287,0.23791,0.52414,0.83948,0.12031,0.44861,0.49414,0.80065,0.41528,0.23543,0.26655
0.79479,0.78586,0.97911,0.05436,0.84451,0.67184,0.60318,0.10248,0.18534,0.95803,0.62447,0.74483,0.60701,0.02693,0.70263,0.64619,0.53630,0.10802,0.70060,0.33906,0.73497,0.32510,0.32926,0.02924,0.66799,0.83800,0.36692,0.25716,0.03908,0.00459,0.09152,0.82514,0.71332,0.47118,0.88703,0.24497,0.19420,0.22223,0.44023,0.69419,0.04694,0.48738,0.83815,0.80771,0.86413,0.66480,0.67988,0.74875,0.40712,0.60327,0.18032,0.67957,0.67798,0.74375,0.89620,0.64866,0.92719,0.22837,0.03832,0.83987,0.48351,0.77198,0.55046,0.26621,0.88472,0.50635,0.98911,0.89156,0.54071,0.77246,0.93106,0.48494,0.89540,0.31524,0.74544,0.09944,0.33110,0.14326,0.63821,0.16974,0.38010,0.36724,0.98718,0.78604,0.54930,0.99987,0.55808,0.68761,0.04875,0.00348,0.86404,0.26661,0.96691,0.43778,0.75130,0.79839,0.35781,0.67883,0.70257,0.74788,0.13470,0.97124,0.09574,0.17938,0.93618,0.26784,0.59832,0.54760,0.14969,0.28528,0.08668,0.42519,0.51369,0.57645,0.44886,0.99805,0.21395,0.22531,0.69004,0.69154,0.29385,0.46673,0.12622,0.71734,0.54290,0.34598,0.64692,0.13108
0.56665,0.43968,0.39229,0.12435,0.40268,0.56313,0.17735,0.86488,0.84572,0.81090,0.81314,0.86051,0.80334,0.55546,0.95101,0.66967,0.46027,0.13822,0.29744,0.43923,0.45797,0.91819,0.37810,0.89312,0.84598,0.93833,0.30404,0.36084,0.63826,0.13320,0.68080,0.82046,0.41325,0.17084,0.55062,0.73174,0.87503,0.66650,0.93110,0.77984,0.78167,0.22165,0.32547,0.10923,0.78716,0.42543,0.95025,0.39105,0.86007,0.03145,0.68715,0.30913,0.29583,0.99145,0.05306,0.81542,0.25976,0.39966,0.53215,0.00143,0.61340,0.82762,0.47006,0.61596,0.65474,0.29234,0.54229,0.05656,0.58121,0.36653,0.77784,0.48883,0.89257,0.11319,0.53789,0.74146,0.63480,0.64285,0.55749,0.38600,0.85424,0.69684,0.27396,0.27354,0.64769,0.14432,0.19320,0.89339,0.91478,0.94789,0.77897,0.59723,0.71857,0.98660,0.23337,0.56122,0.83161,0.57752,0.20567,0.97422,0.09847,0.26529,0.58268,0.96656,0.53410,0.03642,0.14321,0.94779,0.52908,0.16627,0.39064,0.87872,0.33950,0.08803,0.91753,0.81196,0.79576,0.36575,0.40910,0.97893,0.37529,0.17798,0.89502,0.06963,0.47741,0.48978,0.89838,0.10234
